"x","y"
2.84633481690034,-4.49885348637228
2.8647967540317,-4.5112747144293
2.88325869116307,-4.52397576266269
2.90172062829443,-4.53687357288259
2.9201825654258,-4.54988508689919
2.93864450255716,-4.56292724652265
2.95710643968853,-4.57630337075287
2.97556837681989,-4.59022951957361
2.99403031395126,-4.60445138355094
3.01249225108262,-4.61871454436275
3.03095418821399,-4.63276458368692
3.04941612534535,-4.64651790574691
3.06787806247672,-4.6602181597966
3.08633999960808,-4.6739067373168
3.10480193673945,-4.68761733792865
3.12326387387081,-4.70138105482518
3.14172581100218,-4.71482547268166
3.16018774813354,-4.72775799813875
3.17864968526491,-4.74030826788633
3.19711162239627,-4.75260591861426
3.21557355952764,-4.76478058701241
3.234035496659,-4.77696190977067
3.25249743379037,-4.78927952357888
3.27095937092173,-4.80186306512694
3.2894213080531,-4.81483757159357
3.30788324518446,-4.82794814655147
3.32634518231583,-4.84099010171833
3.34480711944719,-4.85396756148161
3.36326905657856,-4.86688465022876
3.38173099370992,-4.87974549234726
3.40019293084129,-4.89255421222456
3.41865486797265,-4.90531493424813
3.43711680510402,-4.91803178280542
3.45557874223538,-4.9307088822839
3.47404067936675,-4.94335035707103
3.49250261649811,-4.95596033155427
3.51096455362948,-4.96854293012109
3.52942649076084,-4.98110227715895
3.54788842789221,-4.9936424970553
3.56635036502357,-5.00616771419761
3.58481230215494,-5.01868205297335
3.6032742392863,-5.03118963776996
3.62173617641767,-5.04369459297493
3.64019811354903,-5.0562010429757
3.6586600506804,-5.06871311215974
3.67712198781176,-5.08123492491452
3.69558392494312,-5.09377060562748
3.71404586207449,-5.1063242786861
3.73250779920585,-5.11890006847784
3.75096973633722,-5.13150209939016
3.76943167346858,-5.14413449581052
3.78789361059995,-5.15680138212638
3.80635554773131,-5.1695068827252
