"x","y"
3.34706020425365,-4.13539315311914
3.36900468093299,-4.14244823047595
3.39094915761234,-4.1495033678892
3.41289363429168,-4.15657926591631
3.43483811097102,-4.16369662511471
3.45678258765036,-4.17087614604183
3.4787270643297,-4.17813852925509
3.50067154100904,-4.18550447531191
3.52261601768839,-4.19299468476973
3.54456049436773,-4.20062985818596
3.56650497104707,-4.20843069611804
3.58844944772641,-4.21641789912339
3.61039392440575,-4.22461216775944
3.63233840108509,-4.23303420258361
3.65428287776444,-4.24170470415332
